Date,DX-Y.NYB,^GSPC,^VIX
2000-05-09,110.75,1412.1400146484375,28.93000030517578
2000-05-10,110.80000305175781,1383.050048828125,29.8700008392334
2000-05-11,111.5199966430664,1407.81005859375,27.760000228881836
2000-05-12,109.9000015258789,1420.9599609375,26.049999237060547
2000-05-15,110.55999755859375,1452.3599853515625,24.860000610351562
2000-05-16,111.30999755859375,1466.0400390625,24.34000015258789
2000-05-17,112.0999984741211,1447.800048828125,23.979999542236328
2000-05-18,112.20999908447266,1437.2099609375,23.959999084472656
2000-05-19,111.47000122070312,1406.949951171875,25.440000534057617
2000-05-22,111.05999755859375,1400.719970703125,26.0
2000-05-23,111.13999938964844,1373.8599853515625,25.8700008392334
2000-05-24,111.22000122070312,1399.050048828125,24.31999969482422
2000-05-25,110.75,1381.52001953125,24.579999923706055
2000-05-26,109.12000274658203,1378.02001953125,24.469999313354492
2000-05-30,108.93000030517578,1422.449951171875,23.6200008392334
2000-05-31,108.73999786376953,1420.5999755859375,23.649999618530273
2000-06-01,109.05000305175781,1448.81005859375,22.360000610351562
2000-06-02,108.12000274658203,1477.260009765625,21.479999542236328
2000-06-05,107.45999908447266,1467.6300048828125,22.709999084472656
2000-06-06,106.58999633789062,1457.8399658203125,23.049999237060547
2000-06-07,106.18000030517578,1471.3599853515625,22.479999542236328
2000-06-08,106.70999908447266,1461.6700439453125,22.770000457763672
2000-06-09,106.98999786376953,1456.949951171875,22.139999389648438
2000-06-12,106.97000122070312,1446.0,22.31999969482422
2000-06-13,106.4000015258789,1469.43994140625,21.670000076293945
2000-06-14,106.45999908447266,1470.5400390625,21.479999542236328
2000-06-15,106.87999725341797,1478.72998046875,20.68000030517578
2000-06-16,105.95999908447266,1464.4599609375,20.5
2000-06-19,106.33000183105469,1486.0,20.6299991607666
2000-06-20,106.33000183105469,1475.949951171875,20.8799991607666
2000-06-21,107.43000030517578,1479.1300048828125,20.610000610351562
2000-06-22,107.70999908447266,1452.1800537109375,22.0
2000-06-23,108.01000213623047,1441.47998046875,22.34000015258789
2000-06-26,108.11000061035156,1455.31005859375,22.450000762939453
2000-06-27,107.36000061035156,1450.550048828125,21.799999237060547
2000-06-28,107.5999984741211,1454.8199462890625,20.290000915527344
2000-06-29,106.83999633789062,1442.3900146484375,19.700000762939453
2000-06-30,106.83999633789062,1454.5999755859375,19.540000915527344
2000-07-03,107.05999755859375,1469.5400390625,19.829999923706055
2000-07-04,107.29000091552734,,
2000-07-05,107.12000274658203,1446.22998046875,21.15999984741211
2000-07-06,107.37000274658203,1456.6700439453125,20.940000534057617
2000-07-07,107.6500015258789,1478.9000244140625,19.219999313354492
2000-07-10,107.01000213623047,1475.6199951171875,20.329999923706055
2000-07-11,107.13999938964844,1480.8800048828125,20.110000610351562
2000-07-12,108.12000274658203,1492.9200439453125,20.030000686645508
2000-07-13,108.54000091552734,1495.8399658203125,20.030000686645508
2000-07-14,108.44999694824219,1509.97998046875,19.31999969482422
2000-07-17,108.69999694824219,1510.489990234375,19.450000762939453
2000-07-18,109.37999725341797,1493.739990234375,19.75
2000-07-19,109.58999633789062,1481.9599609375,19.649999618530273
2000-07-20,108.61000061035156,1495.5699462890625,18.940000534057617
2000-07-21,108.41999816894531,1480.18994140625,18.940000534057617
2000-07-24,108.69000244140625,1464.2900390625,19.920000076293945
2000-07-25,108.37999725341797,1474.469970703125,19.389999389648438
2000-07-26,108.11000061035156,1452.4200439453125,19.670000076293945
2000-07-27,108.88999938964844,1449.6199951171875,19.600000381469727
2000-07-28,109.73999786376953,1419.8900146484375,20.84000015258789
2000-07-31,109.56999969482422,1430.8299560546875,20.739999771118164
2000-08-01,110.05000305175781,1438.0999755859375,20.549999237060547
2000-08-02,110.66999816894531,1438.699951171875,20.0
2000-08-03,110.9800033569336,1452.56005859375,19.989999771118164
2000-08-04,110.8499984741211,1462.9300537109375,18.6200008392334
2000-08-07,110.80000305175781,1479.3199462890625,19.030000686645508
2000-08-08,111.31999969482422,1482.800048828125,18.790000915527344
2000-08-09,111.44000244140625,1472.8699951171875,19.18000030517578
2000-08-10,110.9000015258789,1460.25,19.190000534057617
2000-08-11,111.20999908447266,1471.8399658203125,18.549999237060547
2000-08-14,111.08000183105469,1491.56005859375,17.8799991607666
2000-08-15,110.51000213623047,1484.4300537109375,17.979999542236328
2000-08-16,110.26000213623047,1479.8499755859375,18.020000457763672
2000-08-17,110.11000061035156,1496.0699462890625,17.479999542236328
2000-08-18,111.01000213623047,1491.719970703125,17.049999237060547
2000-08-21,111.45999908447266,1499.47998046875,17.350000381469727
2000-08-22,111.79000091552734,1498.1300048828125,17.469999313354492
2000-08-23,111.41999816894531,1505.969970703125,17.3799991607666
2000-08-24,111.2300033569336,1508.31005859375,17.040000915527344
2000-08-25,111.3499984741211,1506.449951171875,16.530000686645508
2000-08-28,111.45999908447266,1514.0899658203125,16.540000915527344
2000-08-29,112.19999694824219,1509.8399658203125,16.889999389648438
2000-08-30,112.13999938964844,1502.5899658203125,17.690000534057617
2000-08-31,112.5999984741211,1517.6800537109375,16.84000015258789
2000-09-01,111.41999816894531,1520.77001953125,17.530000686645508
2000-09-05,112.41000366210938,1507.0799560546875,19.81999969482422
2000-09-06,114.12000274658203,1492.25,20.790000915527344
2000-09-07,113.6500015258789,1502.510009765625,19.420000076293945
2000-09-08,114.33999633789062,1494.5,18.459999084472656
2000-09-11,115.37000274658203,1489.260009765625,18.399999618530273
2000-09-12,115.16999816894531,1481.989990234375,18.59000015258789
2000-09-13,115.33999633789062,1484.9100341796875,18.31999969482422
2000-09-14,115.16000366210938,1480.8699951171875,18.260000228881836
2000-09-15,115.94000244140625,1465.81005859375,18.520000457763672
2000-09-18,116.0,1444.510009765625,20.25
2000-09-19,116.11000061035156,1459.9000244140625,19.540000915527344
2000-09-20,116.41000366210938,1451.3399658203125,19.93000030517578
2000-09-21,115.2699966430664,1449.050048828125,20.18000030517578
2000-09-22,113.55999755859375,1448.719970703125,20.739999771118164
2000-09-25,114.05999755859375,1439.030029296875,21.40999984741211
2000-09-26,113.16000366210938,1427.2099609375,21.8799991607666
2000-09-27,113.11000061035156,1426.5699462890625,21.670000076293945
2000-09-28,113.30999755859375,1458.2900390625,19.469999313354492
2000-09-29,113.25,1436.510009765625,20.56999969482422
2000-10-02,113.79000091552734,1436.22998046875,21.229999542236328
2000-10-03,114.22000122070312,1426.4599609375,21.850000381469727
2000-10-04,114.16999816894531,1434.3199462890625,21.540000915527344
2000-10-05,114.73999786376953,1436.280029296875,21.030000686645508
2000-10-06,114.8499984741211,1408.989990234375,22.709999084472656
2000-10-09,114.80999755859375,1402.030029296875,24.020000457763672
2000-10-10,114.36000061035156,1387.02001953125,24.860000610351562
2000-10-11,114.48999786376953,1364.5899658203125,26.56999969482422
2000-10-12,114.88999938964844,1329.780029296875,30.510000228881836
2000-10-13,115.86000061035156,1374.1700439453125,27.600000381469727
2000-10-16,116.38999938964844,1374.6199951171875,26.790000915527344
2000-10-17,115.88999938964844,1349.969970703125,27.84000015258789
2000-10-18,117.33000183105469,1342.1300048828125,28.719999313354492
2000-10-19,116.94000244140625,1388.760009765625,25.09000015258789
2000-10-20,117.16000366210938,1396.9300537109375,24.239999771118164
2000-10-23,117.54000091552734,1395.780029296875,24.690000534057617
2000-10-24,117.41999816894531,1398.1300048828125,24.280000686645508
2000-10-25,118.48999786376953,1364.9000244140625,26.649999618530273
2000-10-26,118.5,1364.43994140625,28.6200008392334
2000-10-27,117.38999938964844,1379.5799560546875,26.469999313354492
2000-10-30,117.25,1398.6600341796875,25.459999084472656
2000-10-31,116.6500015258789,1429.4000244140625,23.6299991607666
2000-11-01,115.55999755859375,1421.219970703125,24.280000686645508
2000-11-02,115.61000061035156,1428.3199462890625,23.920000076293945
2000-11-03,114.97000122070312,1426.68994140625,23.670000076293945
2000-11-06,115.69000244140625,1432.18994140625,24.520000457763672
2000-11-07,115.5199966430664,1431.8699951171875,24.90999984741211
2000-11-08,116.2300033569336,1409.280029296875,25.65999984741211
2000-11-09,115.33999633789062,1400.1400146484375,27.200000762939453
2000-11-10,115.79000091552734,1365.97998046875,28.530000686645508
2000-11-13,115.69999694824219,1351.260009765625,29.059999465942383
2000-11-14,116.22000122070312,1382.949951171875,26.809999465942383
2000-11-15,116.3499984741211,1389.81005859375,26.149999618530273
2000-11-16,116.93000030517578,1372.3199462890625,25.049999237060547
2000-11-17,117.30999755859375,1367.719970703125,24.809999465942383
2000-11-20,117.3499984741211,1342.6199951171875,27.43000030517578
2000-11-21,117.94999694824219,1347.3499755859375,26.6200008392334
2000-11-22,117.8499984741211,1322.3599853515625,27.709999084472656
2000-11-23,118.08999633789062,,
2000-11-24,118.4800033569336,1341.77001953125,26.0
2000-11-27,117.0999984741211,1348.969970703125,26.93000030517578
2000-11-28,116.58000183105469,1336.0899658203125,27.639999389648438
2000-11-29,116.61000061035156,1341.9300537109375,27.489999771118164
2000-11-30,115.23999786376953,1314.949951171875,29.649999618530273
2000-12-01,114.7300033569336,1315.22998046875,27.479999542236328
2000-12-04,113.70999908447266,1324.969970703125,27.780000686645508
2000-12-05,114.47000122070312,1376.5400390625,24.989999771118164
2000-12-06,113.30999755859375,1351.4599609375,25.06999969482422
2000-12-07,113.54000091552734,1343.550048828125,25.34000015258789
2000-12-08,114.05000305175781,1369.8900146484375,22.40999984741211
2000-12-11,114.29000091552734,1380.199951171875,23.510000228881836
2000-12-12,114.26000213623047,1371.1800537109375,24.8799991607666
2000-12-13,114.70999908447266,1359.989990234375,23.6299991607666
2000-12-14,113.37999725341797,1340.9300537109375,24.860000610351562
2000-12-15,112.9000015258789,1312.1500244140625,26.549999237060547
2000-12-18,113.06999969482422,1322.739990234375,27.700000762939453
2000-12-19,113.20999908447266,1305.5999755859375,27.170000076293945
2000-12-20,111.97000122070312,1264.739990234375,31.739999771118164
2000-12-21,111.51000213623047,1274.8599853515625,29.65999984741211
2000-12-22,110.81999969482422,1305.949951171875,27.549999237060547
2000-12-26,110.30999755859375,1315.18994140625,28.729999542236328
2000-12-27,110.31999969482422,1328.9200439453125,28.139999389648438
2000-12-28,110.37999725341797,1334.219970703125,26.56999969482422
2000-12-29,109.55999755859375,1320.280029296875,26.850000381469727
2001-01-02,108.7699966430664,1283.27001953125,29.989999771118164
2001-01-03,110.16999816894531,1347.56005859375,26.600000381469727
2001-01-04,108.80999755859375,1333.3399658203125,26.969999313354492
2001-01-05,108.41999816894531,1298.3499755859375,28.670000076293945
2001-01-08,108.86000061035156,1295.8599853515625,29.84000015258789
2001-01-09,109.5199966430664,1300.800048828125,27.989999771118164
2001-01-10,109.86000061035156,1313.27001953125,26.799999237060547
2001-01-11,109.01000213623047,1326.8199462890625,25.790000915527344
2001-01-12,109.36000061035156,1318.550048828125,24.559999465942383
2001-01-15,109.97000122070312,,
2001-01-16,110.11000061035156,1326.6500244140625,25.280000686645508
2001-01-17,110.80999755859375,1329.469970703125,24.93000030517578
2001-01-18,109.94000244140625,1347.969970703125,23.3700008392334
2001-01-19,110.66000366210938,1342.5400390625,23.239999771118164
2001-01-22,110.23999786376953,1342.9000244140625,23.25
2001-01-23,110.23999786376953,1360.4000244140625,21.56999969482422
2001-01-24,111.68000030517578,1364.300048828125,22.030000686645508
2001-01-25,111.61000061035156,1357.510009765625,22.639999389648438
2001-01-26,111.45999908447266,1354.949951171875,22.56999969482422
2001-01-29,111.7699966430664,1364.1700439453125,22.610000610351562
2001-01-30,110.9800033569336,1373.72998046875,22.56999969482422
2001-01-31,110.5199966430664,1366.010009765625,22.020000457763672
2001-02-01,109.66000366210938,1373.469970703125,21.65999984741211
2001-02-02,110.31999969482422,1349.469970703125,21.950000762939453
2001-02-05,109.88999938964844,1354.31005859375,22.190000534057617
2001-02-06,110.7699966430664,1352.260009765625,21.979999542236328
2001-02-07,110.88999938964844,1340.8900146484375,21.670000076293945
2001-02-08,112.05999755859375,1332.530029296875,21.459999084472656
2001-02-09,111.5199966430664,1314.760009765625,22.030000686645508
2001-02-12,111.19000244140625,1330.31005859375,21.920000076293945
2001-02-13,111.95999908447266,1318.800048828125,21.3700008392334
2001-02-14,112.04000091552734,1315.9200439453125,21.520000457763672
2001-02-15,113.19999694824219,1326.6099853515625,20.270000457763672
2001-02-16,112.26000213623047,1301.530029296875,22.1200008392334
2001-02-19,111.91999816894531,,
2001-02-20,112.81999969482422,1278.93994140625,24.690000534057617
2001-02-21,113.12000274658203,1255.27001953125,25.75
2001-02-22,113.33999633789062,1252.8199462890625,26.760000228881836
2001-02-23,112.02999877929688,1245.8599853515625,27.209999084472656
2001-02-26,112.7699966430664,1267.6500244140625,25.43000030517578
2001-02-27,112.33999633789062,1257.93994140625,26.489999771118164
2001-02-28,112.01000213623047,1239.93994140625,28.350000381469727
2001-03-01,111.27999877929688,1241.22998046875,28.079999923706055
2001-03-02,111.16999816894531,1234.1800537109375,27.43000030517578
2001-03-05,111.54000091552734,1241.4100341796875,27.1200008392334
2001-03-06,111.19999694824219,1253.800048828125,25.889999389648438
2001-03-07,111.83000183105469,1261.8900146484375,24.1200008392334
2001-03-08,111.48999786376953,1264.739990234375,24.290000915527344
2001-03-09,111.44000244140625,1233.4200439453125,25.6200008392334
2001-03-12,112.01000213623047,1180.1600341796875,30.31999969482422
2001-03-13,113.11000061035156,1197.6600341796875,27.549999237060547
2001-03-14,113.69999694824219,1166.7099609375,29.610000610351562
2001-03-15,114.70999908447266,1173.56005859375,28.559999465942383
2001-03-16,115.31999969482422,1150.530029296875,29.90999984741211
2001-03-19,115.19999694824219,1170.81005859375,29.780000686645508
2001-03-20,114.11000061035156,1142.6199951171875,30.959999084472656
2001-03-21,115.52999877929688,1122.1400146484375,31.93000030517578
2001-03-22,116.30000305175781,1117.5799560546875,32.84000015258789
2001-03-23,115.94000244140625,1139.8299560546875,30.450000762939453
2001-03-26,115.20999908447266,1152.68994140625,29.040000915527344
2001-03-27,115.43000030517578,1182.1700439453125,27.040000915527344
2001-03-28,116.01000213623047,1153.2900390625,28.579999923706055
2001-03-29,116.5999984741211,1147.949951171875,29.170000076293945
2001-03-30,117.37000274658203,1160.3299560546875,28.639999389648438
2001-04-02,117.33999633789062,1145.8699951171875,31.209999084472656
2001-04-03,115.62999725341797,1106.4599609375,34.720001220703125
2001-04-04,115.08000183105469,1103.25,34.06999969482422
2001-04-05,115.47000122070312,1151.43994140625,29.940000534057617
2001-04-06,114.75,1128.4300537109375,31.690000534057617
2001-04-09,115.20999908447266,1137.5899658203125,31.90999984741211
2001-04-10,116.0199966430664,1168.3800048828125,29.440000534057617
2001-04-11,116.12999725341797,1165.8900146484375,28.459999084472656
2001-04-12,115.54000091552734,1183.5,26.1200008392334
2001-04-16,116.18000030517578,1179.6800537109375,26.329999923706055
2001-04-17,116.45999908447266,1191.81005859375,25.610000610351562
2001-04-18,116.12999725341797,1238.1600341796875,24.1299991607666
2001-04-19,115.0199966430664,1253.68994140625,24.15999984741211
2001-04-20,114.31999969482422,1242.97998046875,25.3799991607666
2001-04-23,114.7699966430664,1224.3599853515625,28.15999984741211
2001-04-24,115.19999694824219,1209.469970703125,28.489999771118164
2001-04-25,114.9800033569336,1228.75,27.399999618530273
2001-04-26,114.45999908447266,1234.52001953125,25.959999084472656
2001-04-27,115.62000274658203,1253.050048828125,24.020000457763672
2001-04-30,115.8499984741211,1249.4599609375,25.479999542236328
2001-05-01,115.30000305175781,1266.43994140625,24.200000762939453
2001-05-02,115.16000366210938,1267.4300537109375,24.229999542236328
2001-05-03,115.37999725341797,1248.5799560546875,25.780000686645508
2001-05-04,114.93000030517578,1266.6099853515625,23.90999984741211
2001-05-07,115.31999969482422,1263.510009765625,24.860000610351562
2001-05-08,116.08000183105469,1261.199951171875,24.440000534057617
2001-05-09,116.05000305175781,1255.5400390625,24.350000381469727
2001-05-10,116.37000274658203,1255.1800537109375,24.0
2001-05-11,116.83999633789062,1245.6700439453125,23.540000915527344
2001-05-14,117.13999938964844,1248.9200439453125,24.260000228881836
2001-05-15,116.79000091552734,1249.43994140625,23.709999084472656
2001-05-16,116.13999938964844,1284.989990234375,21.889999389648438
2001-05-17,116.12000274658203,1288.489990234375,21.469999313354492
2001-05-18,116.41000366210938,1291.9599609375,21.229999542236328
2001-05-21,116.5199966430664,1312.8299560546875,20.760000228881836
2001-05-22,117.69000244140625,1309.3800048828125,21.350000381469727
2001-05-23,118.29000091552734,1289.050048828125,22.079999923706055
2001-05-24,118.36000061035156,1293.1700439453125,20.56999969482422
2001-05-25,118.18000030517578,1277.8900146484375,20.600000381469727
2001-05-29,118.22000122070312,1267.9300537109375,22.139999389648438
2001-05-30,118.22000122070312,1248.0799560546875,22.760000228881836
2001-05-31,119.06999969482422,1255.8199462890625,22.639999389648438
2001-06-01,118.88999938964844,1260.6700439453125,21.59000015258789
2001-06-04,119.19000244140625,1267.1099853515625,21.3799991607666
2001-06-05,118.69999694824219,1283.5699462890625,19.579999923706055
2001-06-06,119.36000061035156,1270.030029296875,20.389999389648438
2001-06-07,119.08999633789062,1276.9599609375,19.670000076293945
2001-06-08,119.20999908447266,1264.9599609375,19.920000076293945
2001-06-11,120.05000305175781,1254.3900146484375,20.700000762939453
2001-06-12,119.61000061035156,1255.8499755859375,20.700000762939453
2001-06-13,119.02999877929688,1241.5999755859375,21.450000762939453
2001-06-14,117.98999786376953,1219.8699951171875,23.1200008392334
2001-06-15,118.29000091552734,1214.3599853515625,22.809999465942383
2001-06-18,118.36000061035156,1208.4300537109375,23.170000076293945
2001-06-19,119.04000091552734,1212.5799560546875,22.34000015258789
2001-06-20,119.12999725341797,1223.1400146484375,21.709999084472656
2001-06-21,118.88999938964844,1237.0400390625,19.3799991607666
2001-06-22,118.91000366210938,1225.3499755859375,20.020000457763672
2001-06-25,118.31999969482422,1218.5999755859375,20.670000076293945
2001-06-26,118.06999969482422,1216.760009765625,21.200000762939453
2001-06-27,118.37999725341797,1211.0699462890625,20.8799991607666
2001-06-28,120.01000213623047,1226.199951171875,20.010000228881836
2001-06-29,119.43000030517578,1224.3800048828125,19.059999465942383
2001-07-02,119.66999816894531,1236.719970703125,18.760000228881836
2001-07-03,119.5999984741211,1234.449951171875,18.920000076293945
2001-07-04,119.91000366210938,,
2001-07-05,120.9000015258789,1219.239990234375,20.09000015258789
2001-07-06,119.9000015258789,1190.5899658203125,21.6299991607666
2001-07-09,119.88999938964844,1198.780029296875,22.479999542236328
2001-07-10,119.12999725341797,1181.52001953125,23.25
2001-07-11,118.63999938964844,1180.1800537109375,24.010000228881836
2001-07-12,119.08999633789062,1208.1400146484375,22.09000015258789
2001-07-13,119.33000183105469,1215.6800537109375,21.139999389648438
2001-07-16,119.30000305175781,1202.449951171875,22.90999984741211
2001-07-17,118.9000015258789,1214.43994140625,22.610000610351562
2001-07-18,117.37999725341797,1207.7099609375,23.600000381469727
2001-07-19,117.33000183105469,1215.02001953125,22.510000228881836
2001-07-20,117.20999908447266,1210.8499755859375,22.34000015258789
2001-07-23,117.8499984741211,1191.030029296875,23.739999771118164
2001-07-24,117.12000274658203,1171.6500244140625,25.239999771118164
2001-07-25,116.63999938964844,1190.489990234375,24.0
2001-07-26,116.73999786376953,1202.9300537109375,23.010000228881836
2001-07-27,116.94000244140625,1205.8199462890625,22.0
2001-07-30,117.19999694824219,1204.52001953125,22.690000534057617
2001-07-31,117.18000030517578,1211.22998046875,21.6200008392334
2001-08-01,116.55999755859375,1215.9300537109375,20.559999465942383
2001-08-02,116.27999877929688,1220.75,20.09000015258789
2001-08-03,116.13999938964844,1214.3499755859375,19.889999389648438
2001-08-06,116.41999816894531,1200.47998046875,21.889999389648438
2001-08-07,116.83000183105469,1204.4000244140625,21.010000228881836
2001-08-08,116.54000091552734,1183.530029296875,22.31999969482422
2001-08-09,115.25,1183.4300537109375,21.75
2001-08-10,115.29000091552734,1190.1600341796875,20.549999237060547
2001-08-13,115.01000213623047,1191.2900390625,20.420000076293945
2001-08-14,114.38999938964844,1186.72998046875,20.479999542236328
2001-08-15,113.19000244140625,1178.02001953125,20.90999984741211
2001-08-16,113.08000183105469,1181.6600341796875,21.540000915527344
2001-08-17,112.98999786376953,1161.969970703125,23.84000015258789
2001-08-20,113.4000015258789,1171.4100341796875,22.8700008392334
2001-08-21,113.29000091552734,1157.260009765625,24.399999618530273
2001-08-22,113.2699966430664,1165.31005859375,22.440000534057617
2001-08-23,113.08999633789062,1162.0899658203125,22.229999542236328
2001-08-24,113.33000183105469,1184.9300537109375,19.709999084472656
2001-08-27,113.38999938964844,1179.2099609375,20.559999465942383
2001-08-28,113.43000030517578,1161.510009765625,22.0
2001-08-29,113.54000091552734,1148.56005859375,23.030000686645508
2001-08-30,112.83999633789062,1129.030029296875,25.40999984741211
2001-08-31,113.41999816894531,1133.5799560546875,24.920000076293945
2001-09-03,113.66999816894531,,
2001-09-04,115.68000030517578,1132.93994140625,25.850000381469727
2001-09-05,115.5999984741211,1131.739990234375,26.350000381469727
2001-09-06,114.97000122070312,1106.4000244140625,28.610000610351562
2001-09-07,114.05000305175781,1085.780029296875,30.989999771118164
2001-09-10,114.56999969482422,1092.5400390625,31.84000015258789
2001-09-17,112.01000213623047,1038.77001953125,41.7599983215332
2001-09-18,111.91999816894531,1032.739990234375,38.869998931884766
2001-09-19,111.61000061035156,1016.0999755859375,40.560001373291016
2001-09-20,111.87000274658203,984.5399780273438,43.7400016784668
2001-09-21,113.04000091552734,965.7999877929688,42.65999984741211
2001-09-24,112.83999633789062,1003.4500122070312,37.75
2001-09-25,112.27999877929688,1012.27001953125,35.810001373291016
2001-09-26,112.29000091552734,1007.0399780273438,35.2599983215332
2001-09-27,112.9800033569336,1018.6099853515625,34.0
2001-09-28,113.4800033569336,1040.93994140625,31.93000030517578
2001-10-01,113.0,1038.550048828125,32.31999969482422
2001-10-02,113.01000213623047,1051.3299560546875,31.18000030517578
2001-10-03,113.4000015258789,1072.280029296875,31.34000015258789
2001-10-04,113.16000366210938,1069.6300048828125,31.969999313354492
2001-10-05,112.91000366210938,1071.3800048828125,33.38999938964844
2001-10-08,112.58999633789062,1062.43994140625,35.119998931884766
2001-10-09,113.3499984741211,1056.75,34.83000183105469
2001-10-10,113.69999694824219,1080.989990234375,31.600000381469727
2001-10-11,114.44000244140625,1097.4300537109375,31.5
